age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
18,Private,165316,HS-or-less,9,Not-Married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
22,Private,233955,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,14344,0,40,United-States,>50K
21,Private,126613,HS-or-less,9,Not-Married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Self-emp,361280,Some-college,10,Married,Sales,Husband,Asian-Pac-Islander,Male,0,0,80,Other,>50K
50,Private,123044,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
38,Private,165472,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,Private,99452,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
27,Private,84977,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,240458,HS-or-less,7,Previously-Married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
51,Private,230858,Some-college,10,Married,Craft-repair,Husband,White,Male,0,1977,60,United-States,>50K
60,Private,123218,Some-college,10,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,191118,Some-college,10,Married,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K
38,Private,115289,HS-or-less,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,373895,Some-college,10,Previously-Married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
43,Private,152617,Some-college,10,Previously-Married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
49,State-gov,72619,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
17,Private,41865,HS-or-less,6,Not-Married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
32,Private,190228,HS-or-less,9,Not-Married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
23,Private,193090,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
28,Private,138692,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
83,Self-emp,153183,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,2392,55,United-States,>50K
25,Private,181896,Bachelors,13,Not-Married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,268183,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,1485,60,United-States,<=50K
46,Local-gov,213668,HS-or-less,7,Not-Married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,99369,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,Other,Female,0,0,50,United-States,<=50K
44,Private,104196,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
60,Self-emp,176839,Prof-school,15,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
30,Local-gov,99502,Assoc,11,Previously-Married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
24,Private,183410,Some-college,10,Not-Married,Sales,Own-child,White,Female,0,0,17,United-States,<=50K
17,Private,25690,HS-or-less,6,Not-Married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
76,Private,201986,HS-or-less,7,Previously-Married,Prof-specialty,Other-relative,White,Female,0,0,16,United-States,<=50K
31,Private,188961,Assoc,12,Not-Married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
52,Private,114971,Some-college,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,121468,Bachelors,13,Not-Married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
73,Self-emp,191540,Bachelors,13,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
38,Private,146398,HS-or-less,9,Not-Married,Other-service,Unmarried,Black,Female,0,0,24,United-States,<=50K
48,Private,193553,HS-or-less,9,Previously-Married,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
60,Private,121127,HS-or-less,6,Previously-Married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,389856,HS-or-less,9,Not-Married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,290504,HS-or-less,9,Not-Married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
54,State-gov,137065,Doctorate,16,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
50,Local-gov,212685,HS-or-less,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
20,Private,71475,Some-college,10,Not-Married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,111450,Some-college,10,Not-Married,Adm-clerical,Other-relative,Black,Male,0,0,22,United-States,<=50K
35,Private,225860,Assoc,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
43,Private,129853,HS-or-less,6,Not-Married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50,Private,99925,HS-or-less,9,Married,Adm-clerical,Husband,White,Male,0,0,32,United-States,<=50K
58,Private,227800,HS-or-less,2,Previously-Married,Farming-fishing,Not-in-family,Black,Male,0,0,50,United-States,<=50K
55,State-gov,111130,Assoc,12,Previously-Married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
29,Private,100764,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
47,Private,275095,Some-college,10,Previously-Married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,147500,HS-or-less,9,Married,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K
63,Local-gov,150079,HS-or-less,9,Married,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K
27,Private,140863,HS-or-less,9,Not-Married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
62,Private,199198,HS-or-less,7,Previously-Married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
38,Private,193372,Some-college,10,Not-Married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,196771,HS-or-less,9,Not-Married,Handlers-cleaners,Not-in-family,White,Male,0,0,65,United-States,<=50K
31,Private,231826,HS-or-less,9,Married,Other-service,Husband,White,Male,0,0,52,Other,<=50K
40,Federal-gov,196456,Some-college,10,Not-Married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,34037,Doctorate,16,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
52,Private,174964,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
46,Private,91608,Bachelors,13,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
31,Private,403468,Some-college,10,Previously-Married,Other-service,Unmarried,White,Female,0,0,50,Other,<=50K
33,Private,112900,HS-or-less,9,Previously-Married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
58,Private,242670,HS-or-less,9,Not-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Local-gov,187830,HS-or-less,9,Previously-Married,Tech-support,Unmarried,White,Male,4934,0,36,United-States,>50K
25,Self-emp,368115,Bachelors,13,Not-Married,Exec-managerial,Not-in-family,White,Male,13550,0,35,United-States,>50K
54,Private,343242,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
46,Private,113390,Masters,14,Married,Adm-clerical,Husband,White,Male,0,1740,60,United-States,<=50K
28,Private,200733,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Self-emp,236769,HS-or-less,4,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,22494,Bachelors,13,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Federal-gov,129379,Some-college,10,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,239098,HS-or-less,9,Not-Married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,167501,Bachelors,13,Not-Married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,77146,Bachelors,13,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
47,Private,82797,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
33,Self-emp,134886,Bachelors,13,Married,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
40,Self-emp,218558,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
38,Private,207568,Bachelors,13,Married,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
26,Private,196899,Assoc,12,Previously-Married,Craft-repair,Not-in-family,Other,Female,0,0,40,United-States,<=50K
54,Self-emp,200960,Bachelors,13,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
39,Private,188069,Bachelors,13,Married,Machine-op-inspct,Husband,White,Male,0,0,40,Other,<=50K
60,Private,232337,HS-or-less,4,Previously-Married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,98656,Masters,14,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,State-gov,194260,Some-college,10,Not-Married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
49,Private,481987,HS-or-less,9,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
31,Private,234976,HS-or-less,7,Not-Married,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
29,Private,349116,HS-or-less,9,Previously-Married,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
39,Private,175390,HS-or-less,9,Not-Married,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
42,Private,187720,Masters,14,Married,Sales,Husband,White,Male,15024,0,50,Other,>50K
26,Private,214637,HS-or-less,9,Previously-Married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
27,Private,185127,Assoc,11,Not-Married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
52,Private,98752,HS-or-less,5,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Local-gov,218382,Some-college,10,Previously-Married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
51,Private,153486,HS-or-less,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
51,Federal-gov,174102,HS-or-less,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
40,Private,137142,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
61,Private,241013,HS-or-less,4,Previously-Married,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,<=50K
35,Private,267798,HS-or-less,9,Previously-Married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
41,Private,152880,HS-or-less,9,Previously-Married,Prof-specialty,Not-in-family,Black,Female,0,0,28,United-States,<=50K
31,Private,263561,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
43,Private,113324,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
20,Private,39764,HS-or-less,9,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,172186,Some-college,10,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,460408,Some-college,10,Married,Sales,Husband,White,Male,0,1672,45,United-States,<=50K
42,Self-emp,185129,Prof-school,15,Married,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
51,Private,61270,HS-or-less,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp,124685,Masters,14,Previously-Married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,99,Other,>50K
69,Self-emp,76968,HS-or-less,5,Married,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
63,Private,310396,HS-or-less,5,Married,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K
29,Federal-gov,37933,Some-college,10,Not-Married,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,<=50K
21,Private,38772,Some-college,10,Not-Married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
24,Private,172496,Bachelors,13,Not-Married,Tech-support,Not-in-family,White,Male,0,0,55,United-States,<=50K
55,Private,306164,HS-or-less,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
42,Self-emp,33795,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
48,Private,47686,HS-or-less,7,Married,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
31,Private,193132,Bachelors,13,Not-Married,Tech-support,Not-in-family,White,Female,0,0,42,United-States,<=50K
52,Private,400004,Assoc,11,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,101283,Some-college,10,Not-Married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,192384,HS-or-less,9,Not-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,113838,Some-college,10,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,278322,Some-college,10,Married,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
56,Private,199713,HS-or-less,5,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,236021,Some-college,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,138938,Some-college,10,Not-Married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
36,Private,126946,Some-college,10,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,44791,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,31964,HS-or-less,5,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
60,State-gov,352156,Prof-school,15,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
70,Self-emp,205860,Masters,14,Married,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
21,Private,113106,Some-college,10,Not-Married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
57,Private,89182,HS-or-less,9,Previously-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,250782,HS-or-less,9,Married,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
37,Private,193855,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,1902,50,United-States,<=50K
50,Self-emp,132716,Prof-school,15,Married,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
68,Private,218637,Some-college,10,Married,Sales,Husband,White,Male,0,2377,55,United-States,>50K
28,Private,177955,HS-or-less,7,Married,Adm-clerical,Wife,White,Female,0,0,40,Other,<=50K
32,Private,198660,Some-college,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,207937,Prof-school,15,Previously-Married,Prof-specialty,Not-in-family,White,Male,10520,0,50,United-States,>50K
18,Private,168740,HS-or-less,7,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
45,Private,199625,Some-college,10,Previously-Married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
22,Private,213902,HS-or-less,9,Not-Married,Adm-clerical,Unmarried,White,Female,0,0,40,Other,<=50K
38,Private,208379,Bachelors,13,Not-Married,Machine-op-inspct,Not-in-family,White,Female,0,0,8,United-States,<=50K
37,Private,113120,Assoc,11,Previously-Married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,57827,Bachelors,13,Not-Married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,515712,HS-or-less,4,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp,54190,Prof-school,15,Married,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
53,Self-emp,134793,Some-college,10,Married,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
18,Private,396270,HS-or-less,9,Not-Married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
30,Private,231620,Bachelors,13,Not-Married,Sales,Not-in-family,White,Female,0,0,40,Other,<=50K
50,Private,174655,Some-college,10,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
63,Private,97823,HS-or-less,7,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
38,Self-emp,344480,HS-or-less,9,Married,Craft-repair,Husband,White,Male,4064,0,40,United-States,<=50K
48,Private,176732,HS-or-less,5,Previously-Married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Private,143932,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,551962,HS-or-less,9,Previously-Married,Handlers-cleaners,Unmarried,White,Female,0,0,50,Other,<=50K
30,Private,298577,HS-or-less,9,Not-Married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
39,Private,257942,Bachelors,13,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
55,Local-gov,253062,Some-college,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
17,Private,193748,HS-or-less,7,Not-Married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
46,Private,368561,Bachelors,13,Married,Sales,Husband,White,Male,0,0,55,United-States,>50K
50,Private,192964,HS-or-less,9,Previously-Married,Sales,Unmarried,White,Female,0,0,65,United-States,<=50K
32,Private,217304,Bachelors,13,Not-Married,Protective-serv,Not-in-family,Black,Male,0,0,30,United-States,<=50K
18,Private,120029,HS-or-less,9,Not-Married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,62124,HS-or-less,9,Previously-Married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50,Private,94885,Bachelors,13,Previously-Married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
32,Private,192565,HS-or-less,7,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
23,Local-gov,220912,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
